TARGET	OBESERVATIONS	MIN AA	MAX AA	SETTING	ARM	MEAN FLUX	STD FLUX	INTERSTELLAR V	MOLECULE 	PEAK WAVE	PEAK FLUX
HD124314	HD124314_w860_redl_20170502_O14	7768	7887	860	redl	1154.107218	0.02483106255	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O10	7390	7502	860	redl	242.3437714	0.03716663262	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O17	8079	8202	860	redl	135.8193863	0.1758279661	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O13	7670	7787	860	redl	1208.569123	0.07346807769	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O3	6809	6912	860	redl	2534.226454	0.1865440496	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O7	7129	7237	860	redl	287.0333714	0.1636644778	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O6	7047	7153	860	redl	328.8164034	0.03757132657	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O2	6734	6835	860	redl	2930.743749	0.0301702673	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O12	7574	7689	860	redl	952.3782239	0.4582466453	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O16	7973	8094	860	redl	154.1202504	0.04177377375	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O20	8416	8544	860	redl	119.7398061	0.02789235372	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O9	7301	7412	860	redl	255.9886836	0.0667945372	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O19	8300	8427	860	redl	123.3447985	0.08436944416	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O5	6966	7071	860	redl	351.9525998	0.06903901795	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O1	6660	6760	860	redl	1895.040569	0.8000212608	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O11	7481	7595	860	redl	1438.441717	0.06736196871	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O15	7869	7989	860	redl	165.5550228	0.04793772577	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O14	7768	7887	860	redl	179.2146651	0.03529674602	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O10	7390	7502	860	redl	1561.745868	0.02869723325	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O4	6887	6990	860	redl	366.1916254	0.1294522006	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O18	8188	8313	860	redl	125.9099715	0.1784678079	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O8	7214	7323	860	redl	263.8471056	0.1526591695	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O3	6809	6912	860	redl	389.2199732	0.1970723631	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O7	7129	7237	860	redl	1910.516189	0.1089984362	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O17	8079	8202	860	redl	892.867503	0.1128331573	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O13	7670	7787	860	redl	187.8885783	0.07270210689	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O20	8415	8546	860	redl	759.605845	0.0221992358	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O12	7574	7689	860	redl	147.5095429	0.4630864499	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O16	7972	8094	860	redl	995.2137093	0.02708171299	0	C70p	0	0
HD124314	HD124314_w860_redl_20170502_O6	7047	7153	860	redl	2138.891378	0.02460383997	0	C70p	0	0
HD124314	HD124314_w860_redl_20170420_O2	6734	6835	860	redl	450.0728873	0.06368890504	0	C70p	0	0
HD135591	HD135591_w564_redl_20150628_O2	4628	4696	564	redl	164.2574715	0.06453357213	0		0	0
HD135591	HD135591_w564_redl_20160222_O6	4774	4844	564	redl	762.5773271	0.04332078772	0		0	0
HD135591	HD135591_w564_redl_20150628_O13	5051	5126	564	redl	125.8825848	0.0358425866	0		0	0
HD135591	HD135591_w564_redl_20160222_O23	5511	5593	564	redl	532.4533008	0.01854259691	0		0	0
HD135591	HD135591_w564_redl_20160222_O19	5317	5396	564	redl	617.6810358	0.03760534953	0		0	0
HD135591	HD135591_w564_redl_20160222_O15	5137	5214	564	redl	633.6638852	0.03842837353	0		0	0
HD135591	HD135591_w564_redl_20150628_O24	5567	5643	564	redl	96.88193433	0.02501018275	0		0	0
HD135591	HD135591_w564_redl_20160222_O14	5094	5170	564	redl	641.1914111	0.04067764967	0		0	0
HD135591	HD135591_w564_redl_20160222_O18	5271	5350	564	redl	619.3287414	0.04163268993	0		0	0
HD135591	HD135591_w564_redl_20160222_O22	5461	5542	564	redl	561.8376219	0.0176992202	0		0	0
HD135591	HD135591_w564_redl_20150628_O12	5010	5084	564	redl	126.5302981	0.04539698658	0		0	0
HD135591	HD135591_w564_redl_20160222_O7	4812	4883	564	redl	716.0038788	0.08820775882	0		0	0
HD135591	HD135591_w564_redl_20150628_O3	4663	4732	564	redl	159.1154393	0.06173377495	0		0	0
HD135591	HD135591_w564_redl_20150628_O8	4850	4921	564	redl	134.9945239	0.09384351165	0		0	0
HD135591	HD135591_w564_redl_20150628_O19	5317	5396	564	redl	119.3710596	0.0315032368	0		0	0
HD135591	HD135591_w564_redl_20160222_O13	5052	5127	564	redl	645.630431	0.0439130648	0		0	0
HD135591	HD135591_w564_redl_20150628_O23	5510	5592	564	redl	102.733245	0.01581703938	0		0	0
HD135591	HD135591_w564_redl_20150628_O4	4699	4769	564	redl	157.2170261	0.05160341601	0		0	0
HD135591	HD135591_w564_redl_20150628_O15	5137	5213	564	redl	122.9463597	0.03276645359	0		0	0
HD135591	HD135591_w564_redl_20160222_O24	5567	5644	564	redl	500.7579201	0.02557885985	0		0	0
HD135591	HD135591_w564_redl_20150628_O14	5094	5169	564	redl	124.6761557	0.03381142473	0		0	0
HD135591	HD135591_w564_redl_20160222_O1	4593	4661	564	redl	591.4550476	0.6913993126	0		0	0
HD135591	HD135591_w564_redl_20150628_O5	4736	4806	564	redl	153.0759251	0.04431601559	0		0	0
HD135591	HD135591_w564_redl_20150628_O22	5460	5542	564	redl	108.4471796	0.01183629641	0		0	0
HD135591	HD135591_w564_redl_20160222_O12	5010	5084	564	redl	647.5586639	0.05032543523	0		0	0
HD135591	HD135591_w564_redl_20150628_O18	5271	5349	564	redl	119.8668937	0.03575465779	0		0	0
HD135591	HD135591_w564_redl_20150628_O9	4889	4961	564	redl	134.9553269	0.04068882173	0		0	0
HD135591	HD135591_w564_redl_20150628_O21	5412	5492	564	redl	113.2326215	0.02837519783	0		0	0
HD135591	HD135591_w564_redl_20160222_O11	4969	5043	564	redl	659.2021652	0.04053929416	0		0	0
HD135591	HD135591_w564_redl_20150628_O17	5225	5303	564	redl	120.209788	0.035082919	0		0	0
HD135591	HD135591_w564_redl_20160222_O2	4628	4696	564	redl	822.1216581	0.0556541356	0		0	0
HD135591	HD135591_w564_redl_20150628_O6	4773	4844	564	redl	150.3014317	0.03616498212	0		0	0
HD135591	HD135591_w564_redl_20150628_O7	4811	4882	564	redl	140.3712513	0.0865812105	0		0	0
HD135591	HD135591_w564_redl_20160222_O3	4664	4732	564	redl	798.7577537	0.05798024291	0		0	0
HD135591	HD135591_w564_redl_20150628_O16	5181	5258	564	redl	121.3293731	0.03315940186	0		0	0
HD135591	HD135591_w564_redl_20160222_O10	4929	5002	564	redl	677.1715357	0.03771682859	0		0	0
HD135591	HD135591_w564_redl_20150628_O20	5364	5444	564	redl	116.2454137	0.04226907602	0		0	0
HD135591	HD135591_w564_redl_20160222_O21	5412	5493	564	redl	586.495348	0.02940527363	0		0	0
HD135591	HD135591_w564_redl_20150628_O11	4969	5042	564	redl	128.6360573	0.03716456339	0		0	0
HD135591	HD135591_w564_redl_20160222_O4	4700	4769	564	redl	787.2172726	0.04436171358	0		0	0
HD135591	HD135591_w564_redl_20160222_O17	5226	5303	564	redl	620.505943	0.04095540911	0		0	0
HD135591	HD135591_w564_redl_20160222_O8	4850	4922	564	redl	689.9344382	0.09671545178	0		0	0
HD135591	HD135591_w564_redl_20160222_O9	4889	4961	564	redl	691.4689351	0.04470819851	0		0	0
HD135591	HD135591_w564_redl_20160222_O16	5181	5258	564	redl	625.887451	0.03889435923	0		0	0
HD135591	HD135591_w564_redl_20150628_O1	4593	4660	564	redl	116.3373258	0.7050890667	0		0	0
HD135591	HD135591_w564_redl_20160222_O5	4737	4806	564	redl	774.7364132	0.04624496615	0		0	0
HD135591	HD135591_w564_redl_20150628_O10	4928	5001	564	redl	132.0722606	0.03288258367	0		0	0
HD135591	HD135591_w564_redl_20160222_O20	5364	5444	564	redl	601.4039649	0.04629065239	0		0	0
HD135591	HD135591_w564_redu_20150628_O15	6516	6614	564	redu	109.0935915	0.07152864827	0		0	0
HD135591	HD135591_w564_redu_20160222_O13	6379	6475	564	redu	583.2614183	0.02931572536	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O3	5773	5859	564	redu	439.6338133	0.0682339781	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O7	6000	6090	564	redu	96.96018094	0.01721077168	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O6	5941	6030	564	redu	98.84722942	0.01910600614	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O2	5718	5804	564	redu	424.3142181	0.03538274915	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O12	6313	6408	564	redu	563.8387264	0.04759558239	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O14	6446	6543	564	redu	114.4897159	0.018024126	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O15	6516	6614	564	redu	549.6986912	0.07302885903	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O5	5884	5973	564	redu	485.4458583	0.08503943678	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O1	5664	5749	564	redu	85.69124476	0.02346686725	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O9	6122	6214	564	redu	482.5530563	0.03084507956	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O13	6379	6475	564	redu	115.288285	0.02648103229	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O12	6312	6407	564	redu	111.4225278	0.04128046954	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O8	6061	6152	564	redu	481.8169873	0.02336699776	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O4	5828	5915	564	redu	460.052303	0.09741837006	0	C60	0	0
HD135591	HD135591_w564_redu_20160222_O14	6447	6544	564	redu	575.2216322	0.03243599057	0	C60	0	0
HD135591	HD135591_w564_redu_20150628_O3	5772	5858	564	redu	87.34771695	0.06481466121	0	C60	0	0
HD135591	HD135591_w564_redu_20160222_O7	6001	6091	564	redu	489.0195523	0.02042540002	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O11	6247	6341	564	redu	103.5329979	0.06741273323	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O10	6184	6276	564	redu	98.64281798	0.04378952496	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O16	6591	6686	564	redu	551.0839122	0.01601042623	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O6	5942	6031	564	redu	495.4645772	0.03367507267	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O2	5718	5803	564	redu	84.47894825	0.03024840774	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O9	6121	6213	564	redu	95.48551225	0.02647132409	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O5	5884	5972	564	redu	97.53131346	0.07455132287	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O1	5665	5749	564	redu	430.286129	0.02710259533	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O11	6248	6342	564	redu	522.3924311	0.07116785897	0	C70	0	0
HD135591	HD135591_w564_redu_20160222_O10	6184	6277	564	redu	499.1987081	0.04585618836	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O4	5827	5915	564	redu	91.91199861	0.09667528069	0	C60	0	0
HD135591	HD135591_w564_redu_20150628_O8	6060	6151	564	redu	95.600789	0.02261100135	0	C70	0	0
HD135591	HD135591_w564_redu_20150628_O16	6591	6685	564	redu	108.2788517	0.01328212256	0	C70	0	0
HD135591	HD135591_w860_redl_20160222_O2	6734	6835	860	redl	757.6721069	0.02165145425	0	C70	0	0
HD135591	HD135591_w860_redl_20150701_O9	7300	7411	860	redl	17.65133424	0.04043620363	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O11	7480	7594	860	redl	15.0111609	0.06655487076	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O13	7671	7787	860	redl	273.6536705	0.07556597877	1.597059976	C70p	[7698.41406434]	[0.74640924]
HD135591	HD135591_w860_redl_20150701_O5	6965	7070	860	redl	25.02027324	0.05171684458	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O12	7575	7690	860	redl	209.8428176	0.4974065083	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O4	6886	6990	860	redl	26.79287383	0.139546903	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O10	7389	7501	860	redl	16.4007084	0.02698281286	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O8	7214	7323	860	redl	18.64109262	0.09743211528	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O3	6810	6912	860	redl	637.4223168	0.1988773339	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O17	8078	8202	860	redl	9.066739634	0.2898621804	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O8	7214	7324	860	redl	391.915672	0.1603810619	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O15	7870	7989	860	redl	236.4448428	0.04210468488	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O3	6809	6911	860	redl	28.94859611	0.2207308454	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O4	6887	6991	860	redl	587.4195096	0.1347542064	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O19	8300	8427	860	redl	171.6255911	0.09011901251	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O18	8188	8313	860	redl	175.3360207	0.1876954526	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O5	6966	7071	860	redl	548.1851379	0.06232982114	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O20	8415	8543	860	redl	7.599054726	0.02575588235	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O14	7769	7887	860	redl	257.9437392	0.02549838753	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O2	6733	6835	860	redl	33.94744815	0.05655708919	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O9	7301	7412	860	redl	380.0948869	0.06858108032	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O16	7972	8094	860	redl	10.05183295	0.02886848018	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O1	6659	6760	860	redl	24.62848973	0.7169145572	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O17	8079	8202	860	redl	190.3643172	0.1930004077	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O15	7869	7988	860	redl	10.83453161	0.03073067827	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O6	7047	7153	860	redl	501.1239623	0.03926319262	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O19	8299	8426	860	redl	7.972848298	0.05434515836	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O18	8187	8312	860	redl	8.321696254	0.1245403651	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O20	8416	8544	860	redl	165.6149231	0.02238244278	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O7	7130	7237	860	redl	430.6653942	0.168720213	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O14	7768	7886	860	redl	11.73255626	0.0275318126	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O16	7973	8095	860	redl	219.0411594	0.03505258247	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O7	7129	7237	860	redl	20.29042683	0.1087554321	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O11	7481	7595	860	redl	326.6513167	0.06860264758	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O13	7670	7786	860	redl	12.43242927	0.07116579354	2.083986594	C70p	[7699.33379301]	[0.74807935]
HD135591	HD135591_w860_redl_20150701_O12	7574	7689	860	redl	10.02895839	0.4350121081	0	C70p	0	0
HD135591	HD135591_w860_redl_20150701_O6	7046	7152	860	redl	22.82687841	0.0375819792	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O10	7390	7502	860	redl	357.3354628	0.02707284663	0	C70p	0	0
HD135591	HD135591_w860_redl_20160222_O1	6660	6760	860	redl	536.2382114	0.7481640439	0	C70p	0	0
HD143275	HD143275_w564_redl_20150720_O11	4968	5042	564	redl	586.8478964	0.02262474251	0		0	0
HD143275	HD143275_w564_redl_20150720_O3	4663	4732	564	redl	701.5156253	0.03523781085	0		0	0
HD143275	HD143275_w564_redl_20150720_O2	4628	4696	564	redl	715.1499393	0.04396179054	0		0	0
HD143275	HD143275_w564_redl_20150720_O10	4928	5001	564	redl	594.885031	0.01766982633	0		0	0
HD143275	HD143275_w564_redl_20150720_O21	5411	5492	564	redl	532.7651541	0.008199382816	0		0	0
HD143275	HD143275_w564_redl_20150720_O5	4736	4806	564	redl	678.2453621	0.02539207879	0		0	0
HD143275	HD143275_w564_redl_20150720_O17	5225	5303	564	redl	558.4309095	0.02001992843	0		0	0
HD143275	HD143275_w564_redl_20150720_O9	4888	4961	564	redl	606.0721809	0.02240530706	0		0	0
HD143275	HD143275_w564_redl_20150720_O8	4849	4921	564	redl	639.6612772	0.1294333751	0		0	0
HD143275	HD143275_w564_redl_20150720_O16	5181	5257	564	redl	562.0975994	0.02094916864	0		0	0
HD143275	HD143275_w564_redl_20150720_O4	4699	4768	564	redl	689.7081875	0.02720162572	0		0	0
HD143275	HD143275_w564_redl_20150720_O20	5364	5443	564	redl	548.4668023	0.01316964296	0		0	0
HD143275	HD143275_w564_redl_20150720_O7	4811	4882	564	redl	663.257696	0.1272708662	0		0	0
HD143275	HD143275_w564_redl_20150720_O19	5317	5396	564	redl	556.1545323	0.0194684898	0		0	0
HD143275	HD143275_w564_redl_20150720_O23	5510	5592	564	redl	485.6177523	0.00638379796	0		0	0
HD143275	HD143275_w564_redl_20150720_O15	5137	5213	564	redl	566.4736899	0.02055333253	0		0	0
HD143275	HD143275_w564_redl_20150720_O14	5094	5169	564	redl	570.3118568	0.02389895361	0		0	0
HD143275	HD143275_w564_redl_20150720_O22	5460	5541	564	redl	511.0316829	0.006501605558	0		0	0
HD143275	HD143275_w564_redl_20150720_O18	5270	5349	564	redl	557.7038113	0.02391675797	0		0	0
HD143275	HD143275_w564_redl_20150720_O6	4773	4843	564	redl	666.0719111	0.02141061212	0		0	0
HD143275	HD143275_w564_redl_20150720_O13	5051	5126	564	redl	574.8852984	0.01917544684	0		0	0
HD143275	HD143275_w564_redl_20150720_O1	4593	4660	564	redl	490.6232791	0.713890767	0		0	0
HD143275	HD143275_w564_redl_20150720_O24	5566	5643	564	redl	463.9136156	0.004979914542	0		0	0
HD143275	HD143275_w564_redl_20150720_O12	5010	5084	564	redl	580.5534498	0.02255775297	0		0	0
HD143275	HD143275_w564_redu_20150720_O6	5941	6030	564	redu	478.7231959	0.0133142524	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O7	6000	6090	564	redu	470.0073088	0.009847153796	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O16	6590	6685	564	redu	547.3580564	0.0169337932	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O11	6247	6341	564	redu	512.5225788	0.06472910699	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O1	5664	5749	564	redu	402.5567585	0.01455754693	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O10	6183	6276	564	redu	486.7425684	0.03804801749	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O2	5717	5803	564	redu	402.4711879	0.02807369062	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O13	6378	6474	564	redu	576.6201134	0.02204066887	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O12	6312	6407	564	redu	556.8888692	0.03905044134	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O3	5772	5858	564	redu	419.5969281	0.04773396489	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O4	5827	5914	564	redu	450.4673957	0.07968318199	0	C60	0	0
HD143275	HD143275_w564_redu_20150720_O15	6515	6613	564	redu	678.7078528	0.5461518594	0	C60	0	0
HD143275	HD143275_w564_redu_20150720_O8	6060	6151	564	redu	464.6070314	0.01589604018	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O9	6121	6213	564	redu	468.2667011	0.02263704597	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O14	6446	6543	564	redu	578.0049839	0.01900767542	0	C70	0	0
HD143275	HD143275_w564_redu_20150720_O5	5884	5972	564	redu	471.0632528	0.06592802883	0	C70	0	0
HD143275	HD143275_w860_redl_20150720_O17	8078	8201	860	redl	189.5552843	0.1274558467	0	C70	0	0
HD143275	HD143275_w860_redl_20150720_O7	7129	7236	860	redl	401.5038381	0.04898476209	0	C70	0	0
HD143275	HD143275_w860_redl_20150720_O20	8415	8543	860	redl	153.0465659	0.07368484577	0	C70	0	0
HD143275	HD143275_w860_redl_20150720_O6	7046	7152	860	redl	441.1243546	0.04238394291	0	C70	0	0
HD143275	HD143275_w860_redl_20150720_O16	7972	8093	860	redl	204.806758	0.02362402576	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O1	6659	6759	860	redl	453.7531112	0.6948043684	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O11	7480	7594	860	redl	295.6690526	0.06094313902	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O10	7389	7501	860	redl	320.4088963	0.02850022978	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O3	6809	6911	860	redl	538.5003835	0.1752629544	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O13	7669	7786	860	redl	251.7475839	0.06782946267	-12.03006724	C70p	[7699.27378686]	[0.73594237]
HD143275	HD143275_w860_redl_20150720_O12	7574	7689	860	redl	204.0918424	0.4277026333	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O2	6733	6834	860	redl	620.3018147	0.02575324716	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O15	7868	7988	860	redl	220.3670009	0.03103420174	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O9	7300	7411	860	redl	345.1555614	0.02940251937	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O19	8299	8426	860	redl	163.9719237	0.04288873644	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O5	6965	7070	860	redl	479.4643233	0.02583594408	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O4	6886	6990	860	redl	505.7523796	0.1087140596	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O18	8187	8312	860	redl	176.8776563	0.05356676774	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O8	7213	7322	860	redl	371.0328038	0.04587589955	0	C70p	0	0
HD143275	HD143275_w860_redl_20150720_O14	7768	7886	860	redl	237.5964332	0.03057959923	0	C70p	0	0
HD144470	HD144470_w564_redl_20150720_O6	4773	4843	564	redl	555.3461795	0.01925051827	0		0	0
HD144470	HD144470_w564_redl_20150720_O10	4928	5001	564	redl	488.8536499	0.01795722766	0		0	0
HD144470	HD144470_w564_redl_20150720_O11	4969	5042	564	redl	474.8626229	0.02957072529	0		0	0
HD144470	HD144470_w564_redl_20150720_O7	4811	4882	564	redl	505.5800297	0.1078547201	0		0	0
HD144470	HD144470_w564_redl_20150720_O16	5181	5257	564	redl	448.3070926	0.02490008984	0		0	0
HD144470	HD144470_w564_redl_20150720_O20	5364	5443	564	redl	433.7195712	0.02066250104	0		0	0
HD144470	HD144470_w564_redl_20150720_O1	4593	4660	564	redl	425.6705744	0.695854719	0		0	0
